DATAFLOW,FREQ: Frequency,SPECIFICATION: Specification,TIME_PERIOD: Time period,OBS_VALUE,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,1989,1592,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,1990,1646,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,1991,1570,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,1992,1590,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,1993,1597,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,1994,1653,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,1995,1681,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,1996,1716,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,1997,1706,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,1998,1733,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,1999,1754,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2000,1786,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2001,1779,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2002,1800,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2003,1822,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2004,1865,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2005,1890,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2006,1931,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2007,1999,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2008,2085,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2009,2127,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2010,2223,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2011,2349,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2012,2375,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2013,2431,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2014,2462,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2015,2520,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2016,2570,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2017,2591,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2018,2594,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2019,2641,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2020,2653,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2021,2687,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02010: Vallée de l'Ernz,2022,2674,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1821,10345,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1851,15785,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1871,16099,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1880,15342,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1890,14975,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1900,14243,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1910,13960,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1922,12947,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1930,12239,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1935,12024,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1947,11657,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1960,10500,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1970,10305,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1978,10337,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1979,10235,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1981,10268,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1983,10410,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1984,10430,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1985,10480,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1986,10500,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1987,10570,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1988,10704,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1989,10875,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1990,11007,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1991,11075,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1992,11295,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1993,11640,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1994,11897,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1995,12160,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1996,12367,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1997,12608,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1998,12864,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,1999,13209,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2000,13569,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2001,13666,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2002,13849,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2003,13976,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2004,14228,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2005,14504,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2006,14709,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2007,15040,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2008,15344,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2009,15665,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2010,16005,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2011,16146,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2012,16588,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2013,16738,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2014,17086,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2015,17401,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2016,17609,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2017,18351,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2018,18664,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2019,19096,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2020,19473,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2021,19866,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT03: Canton Redange,2022,20371,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1821,767,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1851,1370,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1871,1247,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1880,1135,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1890,1057,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1900,1076,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1910,957,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1922,886,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1930,800,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1935,801,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1947,690,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1960,668,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1970,549,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1978,578,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1979,560,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1981,550,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1983,560,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1984,560,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1985,570,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1986,580,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1987,580,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1988,564,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1989,578,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1990,574,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1991,575,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1992,558,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1993,570,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1994,592,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1995,613,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1996,609,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1997,630,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1998,629,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,1999,652,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2000,644,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2001,700,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2002,707,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2003,740,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2004,728,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2005,746,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2006,761,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2007,757,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2008,815,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2009,831,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2010,850,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2011,825,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2012,830,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2013,870,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2014,921,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2015,960,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2016,951,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2017,961,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2018,1005,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2019,1020,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2020,1034,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2021,1036,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03010: Wahl,2022,1055,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1821,2735,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1851,4105,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1871,4696,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1880,4801,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1890,4091,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1900,3918,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1910,3969,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1922,4025,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1930,4730,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1935,4794,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1947,4649,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1960,4365,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1970,4320,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1978,4250,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1979,4227,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1981,4191,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1983,4200,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1984,4190,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1985,4190,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1986,4150,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1987,4180,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1988,4190,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1989,4227,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1990,4267,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1991,4362,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1992,4454,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1993,4547,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1994,4536,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1995,4591,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1996,4639,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1997,4788,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1998,4839,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,1999,4995,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2000,5155,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2001,5176,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2002,5147,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2003,5160,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2004,5205,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2005,5305,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2006,5387,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2007,5488,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2008,5542,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2009,5603,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2010,5702,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2011,5758,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2012,5903,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2013,6087,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2014,6243,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2015,6387,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2016,6522,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2017,6730,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2018,6866,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2019,7066,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2020,7273,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2021,7533,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM05006: Wiltz,2022,7723,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1821,1105,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1851,1506,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1871,1262,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1880,1313,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1890,1166,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1900,1140,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1910,1185,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1922,1097,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1930,1037,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1935,994,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1947,895,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1960,780,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1970,729,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1978,708,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1979,699,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1981,684,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1983,690,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1984,680,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1985,680,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1986,670,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1987,670,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1988,695,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1989,738,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1990,776,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1991,844,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1992,875,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1993,908,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1994,957,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1995,952,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1996,982,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1997,940,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1998,952,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,1999,988,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2000,1025,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2001,1137,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2002,1220,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2003,1240,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2004,1300,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2005,1302,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2006,1361,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2007,1397,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2008,1418,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2009,1425,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2010,1478,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2011,1342,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2012,1354,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2013,1390,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2014,1477,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2015,1554,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2016,1644,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2017,1767,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2018,1783,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2019,1803,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2020,1832,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2021,1902,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06007: Waldbillig,2022,1922,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1821,1217,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1851,1535,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1871,1531,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1880,1584,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1890,1330,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1900,1372,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1910,1133,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1922,991,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1930,910,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1935,916,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1947,892,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1960,813,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1970,776,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1978,746,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1979,737,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1981,747,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1983,740,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1984,750,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1985,760,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1986,770,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1987,780,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1988,794,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1989,807,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1990,809,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1991,833,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1992,860,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1993,862,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1994,907,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM08001: Bous,1995,930,,,,,,0: Zero
