DATAFLOW,POP_MOVEMENT: Population Movement,SPECIFICATION: Specification,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_POP_MOVEMENT_2: Note Population Movement 2,NOTE_POP_MOVEMENT_1: Note Population Movement 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_X025(1.0),M003: Net migration,CM11010: Walferdange,A: Annual,2007,13,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM11010: Walferdange,A: Annual,2008,175,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM11010: Walferdange,A: Annual,2009,121,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM11010: Walferdange,A: Annual,2010,2,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM11010: Walferdange,A: Annual,2011,101,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM11010: Walferdange,A: Annual,2012,95,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM11010: Walferdange,A: Annual,2013,88,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM11010: Walferdange,A: Annual,2014,47,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM11010: Walferdange,A: Annual,2015,-51,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM11010: Walferdange,A: Annual,2016,-66,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM11010: Walferdange,A: Annual,2017,95,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM11010: Walferdange,A: Annual,2018,44,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM11010: Walferdange,A: Annual,2019,166,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM11010: Walferdange,A: Annual,2020,-20,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM11010: Walferdange,A: Annual,2021,102,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,1990,1,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,1991,5,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,1992,13,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,1993,17,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,1994,14,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,1995,,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,1996,12,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,1997,14,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,1998,25,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,1999,-16,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2000,8,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2001,-12,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2002,24,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2003,8,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2004,8,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2005,29,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2006,28,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2007,-4,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2008,7,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2009,39,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2010,42,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2011,38,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2012,59,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2013,67,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2014,33,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2015,27,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2016,-16,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2017,23,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2018,-3,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2019,-31,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2020,18,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM12003: Fischbach,A: Annual,2021,8,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,1990,71,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,1991,141,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,1992,79,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,1993,89,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,1994,64,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,1995,-21,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,1996,-43,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,1997,64,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,1998,-63,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,1999,106,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2000,24,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2001,-31,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2002,-79,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2003,55,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2004,37,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2005,6,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2006,17,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2007,69,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2008,64,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2009,-36,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2010,110,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2011,180,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2012,56,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2013,152,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2014,68,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2015,188,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2016,192,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2017,-77,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2018,205,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2019,195,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2020,94,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM02005: Ettelbruck,A: Annual,2021,105,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,1990,12,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,1991,-4,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,1992,40,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,1993,-11,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,1994,2,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,1995,7,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,1996,8,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,1997,35,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,1998,30,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,1999,34,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2000,-1,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2001,35,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2002,38,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2003,44,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2004,18,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2005,25,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2006,45,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2007,24,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2008,-2,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2009,21,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2010,10,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2011,36,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2012,31,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2013,35,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2014,47,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2015,47,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2016,26,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2017,6,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2018,27,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2019,122,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2020,-18,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04002: Tandel,A: Annual,2021,-29,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,1990,21,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,1991,35,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,1992,36,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,1993,18,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,1994,29,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,1995,16,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,1996,6,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,1997,22,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,1998,15,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,1999,51,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2000,69,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2001,13,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2002,25,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2003,31,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2004,54,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2005,-14,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2006,-11,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2007,26,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2008,-42,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2009,3,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2010,-14,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2011,24,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2012,51,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2013,39,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2014,20,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2015,32,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2016,5,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2017,-1,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2018,53,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2019,-24,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2020,28,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07002: Biwer,A: Annual,2021,9,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,1990,37,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,1991,,,,,,,,-: nil,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,1992,21,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,1993,20,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,1994,24,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,1995,23,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,1996,33,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,1997,32,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,1998,3,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,1999,19,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2000,14,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2001,51,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2002,76,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2003,44,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2004,37,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2005,40,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2006,41,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2007,60,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2008,46,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2009,4,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2010,17,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2011,41,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2012,13,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2013,48,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2014,-6,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2015,28,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2016,81,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2017,63,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2018,44,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2019,25,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2020,49,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM07006: Manternach,A: Annual,2021,45,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,1990,30680,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,1991,32482,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,1992,34351,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,1993,34352,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,1994,34413,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,1995,34253,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,1996,34083,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,1997,34236,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,1998,36476,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,1999,40302,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2000,38404,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2001,38789,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2002,38960,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2003,37354,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2004,37116,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2005,38392,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2006,39357,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2007,40226,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2008,41326,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2009,39660,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2010,41629,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2011,46792,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2012,46599,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2013,47321,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2014,52112,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2015,54997,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2016,54335,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2017,58274,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2018,57774,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2019,60420,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2020,55984,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,LU: Grand Duchy of Luxembourg,A: Annual,2021,61336,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,1990,312,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,1991,297,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,1992,305,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,1993,228,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,1994,281,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,1995,297,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,1996,216,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,1997,281,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,1998,280,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,1999,292,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,2000,266,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,2001,325,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,2002,350,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,2003,292,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,2004,261,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,2005,298,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,2006,229,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,2007,223,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,2008,264,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,2009,292,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,2010,302,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,2011,378,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,2012,319,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,2013,363,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,2014,322,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,2015,370,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,2016,407,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM09009: Steinfort,A: Annual,2017,416,,,,,,,,0: Zero
